EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-03-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, BORDEAUX-MERIGNAC (STAID: 34).
Blended and updated with sources: 100110 907510 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
100110,19691105,10242,    0
100110,19691106,10210,    0
100110,19691107,10031,    0
100110,19691108,10059,    0
100110,19691109,10019,    0
100110,19691110,10142,    0
100110,19691111,10035,    0
100110,19691112,10096,    0
100110,19691113,10061,    0
100110,19691114,10083,    0
100110,19691115,10139,    0
100110,19691116,10162,    0
100110,19691117,10178,    0
100110,19691118,10230,    0
100110,19691119,10285,    0
100110,19691120,10221,    0
100110,19691121,10061,    0
100110,19691122,10038,    0
100110,19691123, 9981,    0
100110,19691124,10050,    0
100110,19691125,10011,    0
100110,19691126,10080,    0
100110,19691127,10248,    0
100110,19691128,10177,    0
100110,19691129,10212,    0
100110,19691130,10242,    0
100110,19691201,10310,    0
100110,19691202,10266,    0
100110,19691203,10137,    0
100110,19691204,10101,    0
100110,19691205,10213,    0
100110,19691206,10070,    0
100110,19691207,10229,    0
100110,19691208,10215,    0
100110,19691209,10268,    0
100110,19691210,10229,    0
100110,19691211,10225,    0
100110,19691212,10213,    0
100110,19691213,10256,    0
100110,19691214,10212,    0
100110,19691215,10121,    0
100110,19691216,10182,    0
100110,19691217,10081,    0
100110,19691218,10121,    0
100110,19691219,10206,    0
100110,19691220,10233,    0
100110,19691221,10224,    0
100110,19691222,10171,    0
100110,19691223,10275,    0
100110,19691224,10214,    0
100110,19691225,10062,    0
100110,19691226,10086,    0
100110,19691227,10158,    0
100110,19691228,10106,    0
100110,19691229, 9960,    0
100110,19691230, 9948,    0
100110,19691231, 9982,    0
100110,19700101,10076,    0
100110,19700102,10129,    0
100110,19700103,10056,    0
100110,19700104, 9879,    0
100110,19700105, 9981,    0
100110,19700106,10067,    0
100110,19700107,10149,    0
100110,19700108,10005,    0
100110,19700109,10060,    0
100110,19700110, 9957,    0
100110,19700111, 9927,    0
100110,19700112, 9944,    0
100110,19700113, 9971,    0
100110,19700114, 9921,    0
100110,19700115, 9998,    0
100110,19700116,10120,    0
100110,19700117,10180,    0
100110,19700118,10170,    0
100110,19700119,10195,    0
100110,19700120,10207,    0
100110,19700121,10202,    0
100110,19700122,10197,    0
100110,19700123,10127,    0
100110,19700124,10154,    0
100110,19700125,10095,    0
100110,19700126,10157,    0
100110,19700127,10245,    0
100110,19700128,10179,    0
100110,19700129,10128,    0
100110,19700130,10070,    0
100110,19700131,10233,    0
100110,19700201,10133,    0
100110,19700202,10180,    0
100110,19700203,10225,    0
100110,19700204,10125,    0
100110,19700205,10026,    0
100110,19700206,10138,    0
100110,19700207,10162,    0
100110,19700208,10227,    0
100110,19700209,10155,    0
100110,19700210,10160,    0
100110,19700211,10124,    0
100110,19700212,10062,    0
100110,19700213,10086,    0
100110,19700214,10027,    0
100110,19700215,10167,    0
100110,19700216,10255,    0
100110,19700217,10220,    0
100110,19700218,10275,    0
100110,19700219,10303,    0
100110,19700220,10271,    0
100110,19700221,10262,    0
100110,19700222,10253,    0
100110,19700223,10225,    0
100110,19700224,10272,    0
100110,19700225,10216,    0
100110,19700226,10230,    0
100110,19700227,10212,    0
100110,19700228,10247,    0
100110,19700301,10273,    0
100110,19700302,10168,    0
100110,19700303,10043,    0
100110,19700304,10043,    0
100110,19700305,10127,    0
100110,19700306,10213,    0
100110,19700307,10169,    0
100110,19700308,10143,    0
100110,19700309,10144,    0
100110,19700310,10175,    0
100110,19700311,10250,    0
100110,19700312,10115,    0
100110,19700313,10082,    0
100110,19700314,10080,    0
100110,19700315,10186,    0
100110,19700316,10270,    0
100110,19700317,10287,    0
100110,19700318,10191,    0
100110,19700319,10227,    0
100110,19700320,10273,    0
100110,19700321,10190,    0
100110,19700322,10158,    0
100110,19700323,10143,    0
100110,19700324,10136,    0
100110,19700325,10139,    0
100110,19700326,10157,    0
100110,19700327,10160,    0
100110,19700328,10186,    0
100110,19700329,10205,    0
100110,19700330,10120,    0
100110,19700331,10085,    0
100110,19700401,10127,    0
100110,19700402,10218,    0
100110,19700403,10235,    0
100110,19700404,10216,    0
100110,19700405,10194,    0
100110,19700406,10100,    0
100110,19700407,10065,    0
100110,19700408,10028,    0
100110,19700409,10056,    0
100110,19700410,10144,    0
100110,19700411,10163,    0
100110,19700412,10166,    0
100110,19700413,10210,    0
100110,19700414,10289,    0
100110,19700415,10309,    0
100110,19700416,10265,    0
100110,19700417,10246,    0
100110,19700418,10240,    0
100110,19700419,10161,    0
100110,19700420,10263,    0
100110,19700421,10310,    0
100110,19700422,10299,    0
100110,19700423,10235,    0
100110,19700424,10242,    0
100110,19700425,10169,    0
100110,19700426,10135,    0
100110,19700427,10178,    0
100110,19700428,10244,    0
100110,19700429,10255,    0
100110,19700430,10297,    0
100110,19700501,10299,    0
100110,19700502,10270,    0
100110,19700503,10177,    0
100110,19700504,10094,    0
100110,19700505,10089,    0
100110,19700506,10057,    0
100110,19700507,10011,    0
100110,19700508,10062,    0
100110,19700509,10015,    0
100110,19700510,10066,    0
100110,19700511,10071,    0
100110,19700512,10107,    0
100110,19700513,10127,    0
100110,19700514,10065,    0
100110,19700515,10101,    0
100110,19700516,10133,    0
100110,19700517,10227,    0
100110,19700518,10281,    0
100110,19700519,10270,    0
100110,19700520,10249,    0
100110,19700521,10225,    0
100110,19700522,10235,    0
100110,19700523,10246,    0
100110,19700524,10208,    0
100110,19700525,10246,    0
100110,19700526,10273,    0
100110,19700527,10215,    0
100110,19700528,10153,    0
100110,19700529,10162,    0
100110,19700530,10219,    0
100110,19700531,10256,    0
100110,19700601,10251,    0
100110,19700602,10238,    0
100110,19700603,10155,    0
100110,19700604,10071,    0
100110,19700605,10075,    0
100110,19700606,10060,    0
100110,19700607,10071,    0
100110,19700608,10081,    0
100110,19700609,10121,    0
100110,19700610,10200,    0
100110,19700611,10186,    0
100110,19700612,10180,    0
100110,19700613,10136,    0
100110,19700614,10112,    0
100110,19700615,10113,    0
100110,19700616,10133,    0
100110,19700617,10131,    0
100110,19700618,10153,    0
100110,19700619,10206,    0
100110,19700620,10265,    0
100110,19700621,10233,    0
100110,19700622,10187,    0
100110,19700623,10224,    0
100110,19700624,10222,    0
100110,19700625,10234,    0
100110,19700626,10172,    0
100110,19700627,10173,    0
100110,19700628,10245,    0
100110,19700629,10249,    0
100110,19700630,10203,    0
100110,19700701,10150,    0
100110,19700702,10203,    0
100110,19700703,10217,    0
100110,19700704,10250,    0
100110,19700705,10239,    0
100110,19700706,10158,    0
100110,19700707,10121,    0
100110,19700708,10129,    0
100110,19700709,10161,    0
100110,19700710,10217,    0
100110,19700711,10227,    0
100110,19700712,10218,    0
100110,19700713,10182,    0
100110,19700714,10169,    0
100110,19700715,10200,    0
100110,19700716,10252,    0
100110,19700717,10254,    0
100110,19700718,10235,    0
100110,19700719,10146,    0
100110,19700720,10090,    0
100110,19700721,10141,    0
100110,19700722,10156,    0
100110,19700723,10207,    0
100110,19700724,10178,    0
100110,19700725,10232,    0
100110,19700726,10206,    0
100110,19700727,10182,    0
100110,19700728,10163,    0
100110,19700729,10212,    0
100110,19700730,10192,    0
100110,19700731,10195,    0
100110,19700801,10185,    0
100110,19700802,10146,    0
100110,19700803,10118,    0
100110,19700804,10106,    0
100110,19700805,10132,    0
100110,19700806,10167,    0
100110,19700807,10154,    0
100110,19700808,10186,    0
100110,19700809,10232,    0
100110,19700810,10241,    0
100110,19700811,10234,    0
100110,19700812,10165,    0
100110,19700813,10149,    0
100110,19700814,10217,    0
100110,19700815,10193,    0
100110,19700816,10122,    0
100110,19700817,10167,    0
100110,19700818,10079,    0
100110,19700819,10076,    0
100110,19700820,10153,    0
100110,19700821,10163,    0
100110,19700822,10163,    0
100110,19700823,10163,    0
100110,19700824,10189,    0
100110,19700825,10151,    0
100110,19700826,10145,    0
100110,19700827,10151,    0
100110,19700828,10109,    0
100110,19700829,10124,    0
100110,19700830,10205,    0
100110,19700831,10216,    0
100110,19700901,10218,    0
100110,19700902,10140,    0
100110,19700903,10195,    0
100110,19700904,10280,    0
100110,19700905,10278,    0
100110,19700906,10214,    0
100110,19700907,10092,    0
100110,19700908,10154,    0
100110,19700909,10078,    0
100110,19700910,10111,    0
100110,19700911,10151,    0
100110,19700912,10127,    0
100110,19700913,10197,    0
100110,19700914,10112,    0
100110,19700915,10134,    0
100110,19700916,10274,    0
100110,19700917,10247,    0
100110,19700918,10212,    0
100110,19700919,10244,    0
100110,19700920,10223,    0
100110,19700921,10190,    0
100110,19700922,10169,    0
100110,19700923,10176,    0
100110,19700924,10176,    0
100110,19700925,10178,    0
100110,19700926,10155,    0
100110,19700927,10213,    0
100110,19700928,10218,    0
100110,19700929,10247,    0
100110,19700930,10248,    0
100110,19701001,10231,    0
100110,19701002,10247,    0
100110,19701003,10250,    0
100110,19701004,10277,    0
100110,19701005,10160,    0
100110,19701006,10070,    0
100110,19701007,10072,    0
100110,19701008,10137,    0
100110,19701009,10108,    0
100110,19701010,10168,    0
100110,19701011,10199,    0
100110,19701012,10231,    0
100110,19701013,10234,    0
100110,19701014,10207,    0
100110,19701015,10177,    0
100110,19701016,10186,    0
100110,19701017,10209,    0
100110,19701018,10269,    0
100110,19701019,10227,    0
100110,19701020, 1013,    1
100110,19701021, 1017,    1
100110,19701022, 1026,    1
100110,19701023, 1032,    1
100110,19701024,10341,    0
100110,19701025,10281,    0
100110,19701026,10263,    0
100110,19701027,10280,    0
100110,19701028,10281,    0
100110,19701029,10283,    0
100110,19701030,10265,    0
100110,19701031,10256,    0
100110,19701101,10259,    0
100110,19701102,10260,    0
100110,19701103,10251,    0
100110,19701104,10273,    0
100110,19701105,10272,    0
100110,19701106,10265,    0
100110,19701107,10089,    0
100110,19701108,10233,    0
100110,19701109, 1025,    1
100110,19701110, 1027,    1
100110,19701111,10229,    0
100110,19701112,10108,    0
100110,19701113,10138,    0
100110,19701114,10024,    0
100110,19701115,10145,    0
100110,19701116,10124,    0
100110,19701117,10077,    0
100110,19701118,10022,    0
100110,19701119,10043,    0
100110,19701120,10032,    0
100110,19701121,10116,    0
100110,19701122,10221,    0
100110,19701123,10165,    0
100110,19701124,10104,    0
100110,19701125,10174,    0
100110,19701126,10241,    0
100110,19701127,10236,    0
100110,19701128,10162,    0
100110,19701129,10036,    0
100110,19701130,10130,    0
100110,19701201,10201,    0
100110,19701202,10272,    0
100110,19701203,10266,    0
100110,19701204,10267,    0
100110,19701205,10309,    0
100110,19701206,10291,    0
100110,19701207,10263,    0
100110,19701208,10282,    0
100110,19701209,10284,    0
100110,19701210,10271,    0
100110,19701211,10260,    0
100110,19701212,10304,    0
100110,19701213,10290,    0
100110,19701214,10333,    0
100110,19701215,10341,    0
100110,19701216,10329,    0
100110,19701217,10321,    0
100110,19701218,10286,    0
100110,19701219,10235,    0
100110,19701220,10273,    0
100110,19701221,10270,    0
100110,19701222,10296,    0
100110,19701223,10225,    0
100110,19701224,10116,    0
100110,19701225,10111,    0
100110,19701226,10081,    0
100110,19701227,10046,    0
100110,19701228,10046,    0
100110,19701229, 9976,    0
100110,19701230, 9957,    0
100110,19701231,10113,    0
100110,19710101,10175,    0
100110,19710102,10215,    0
100110,19710103,10124,    0
100110,19710104,10191,    0
100110,19710105,10131,    0
100110,19710106,10256,    0
100110,19710107,10271,    0
100110,19710108,10248,    0
100110,19710109,10276,    0
100110,19710110,10191,    0
100110,19710111,10090,    0
100110,19710112,10155,    0
100110,19710113,10176,    0
100110,19710114,10149,    0
100110,19710115,10151,    0
100110,19710116,10193,    0
100110,19710117,10042,    0
100110,19710118,10103,    0
100110,19710119,10074,    0
100110,19710120,10070,    0
100110,19710121, 9861,    0
100110,19710122,10026,    0
100110,19710123,10005,    0
100110,19710124,10153,    0
100110,19710125,10094,    0
100110,19710126,10061,    0
100110,19710127,10140,    0
100110,19710128,10184,    0
100110,19710129,10094,    0
100110,19710130,10023,    0
100110,19710131,10029,    0
100110,19710201,10159,    0
100110,19710202,10303,    0
100110,19710203,10358,    0
100110,19710204,10311,    0
100110,19710205,10288,    0
100110,19710206,10331,    0
100110,19710207,10317,    0
100110,19710208,10290,    0
100110,19710209,10256,    0
100110,19710210,10177,    0
100110,19710211,10224,    0
100110,19710212,10265,    0
100110,19710213,10193,    0
100110,19710214,10178,    0
100110,19710215, 9975,    0
100110,19710216,10007,    0
100110,19710217,10088,    0
100110,19710218,10137,    0
100110,19710219,10167,    0
100110,19710220,10208,    0
100110,19710221,10208,    0
100110,19710222,10285,    0
100110,19710223,10326,    0
100110,19710224,10314,    0
100110,19710225,10290,    0
100110,19710226,10283,    0
100110,19710227,10222,    0
100110,19710228,10204,    0
100110,19710301,10292,    0
100110,19710302,10276,    0
100110,19710303,10236,    0
100110,19710304,10273,    0
100110,19710305,10294,    0
100110,19710306,10220,    0
100110,19710307,10231,    0
100110,19710308,10194,    0
100110,19710309,10173,    0
100110,19710310,10282,    0
100110,19710311,10319,    0
100110,19710312,10255,    0
100110,19710313,10143,    0
100110,19710314,10038,    0
100110,19710315,10044,    0
100110,19710316,10083,    0
100110,19710317,10111,    0
100110,19710318, 9954,    0
100110,19710319, 9952,    0
100110,19710320, 9979,    0
100110,19710321,10013,    0
100110,19710322,10066,    0
100110,19710323,10204,    0
100110,19710324,10259,    0
100110,19710325,10243,    0
100110,19710326,10181,    0
100110,19710327,10200,    0
100110,19710328,10205,    0
100110,19710329,10091,    0
100110,19710330,10024,    0
100110,19710331,10062,    0
100110,19710401,10032,    0
100110,19710402, 9909,    0
100110,19710403, 9864,    0
100110,19710404, 9915,    0
100110,19710405,10037,    0
100110,19710406,10060,    0
100110,19710407,10014,    0
100110,19710408,10005,    0
100110,19710409,10106,    0
100110,19710410,10175,    0
100110,19710411,10168,    0
100110,19710412,10131,    0
100110,19710413,10129,    0
100110,19710414,10175,    0
100110,19710415,10219,    0
100110,19710416,10132,    0
100110,19710417,10191,    0
100110,19710418,10214,    0
100110,19710419,10178,    0
100110,19710420,10149,    0
100110,19710421,10132,    0
100110,19710422,10098,    0
100110,19710423, 9998,    0
100110,19710424,10154,    0
100110,19710425,10165,    0
100110,19710426,10103,    0
100110,19710427,10087,    0
100110,19710428,10104,    0
100110,19710429,10108,    0
100110,19710430,10095,    0
100110,19710501,10090,    0
100110,19710502,10145,    0
100110,19710503,10159,    0
100110,19710504,10147,    0
100110,19710505,10096,    0
100110,19710506,10102,    0
100110,19710507,10127,    0
100110,19710508,10144,    0
100110,19710509,10211,    0
100110,19710510,10228,    0
100110,19710511,10153,    0
100110,19710512,10132,    0
100110,19710513,10135,    0
100110,19710514,10131,    0
100110,19710515,10099,    0
100110,19710516,10028,    0
100110,19710517,10032,    0
100110,19710518,10085,    0
100110,19710519,10069,    0
100110,19710520,10077,    0
100110,19710521,10091,    0
100110,19710522,10045,    0
100110,19710523,10051,    0
100110,19710524,10048,    0
